Directory,Query_ID,System,NDCG@10,Recall@10,Accuracy@1,Complexity,Ling_Comp,Sem_Comp,Mod_Comp,Ctx_Comp
182,182_0,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
182,182_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
182,182_1,fixed_rrf,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Low
182,182_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
183,183_0,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
183,183_0,fixed_rrf,0.3333333333333333,1.0,0.0,Complex,Medium,Low,Low,Medium
183,183_0,qalf,0.3333333333333333,1.0,0.0,Complex,Medium,Low,Low,Medium
183,183_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
183,183_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
183,183_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
183,183_2,vector_only,0.0,0.0,0.0,Complex,High,Low,Low,High
183,183_2,fixed_rrf,0.43067655807339306,1.0,0.0,Complex,High,Low,Low,High
183,183_2,qalf,0.43067655807339306,1.0,0.0,Complex,High,Low,Low,High
183,183_3,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
183,183_3,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
183,183_3,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
184,184_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
184,184_0,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
184,184_0,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
184,184_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
184,184_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
184,184_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
185,185_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
185,185_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
185,185_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
185,185_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
185,185_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
185,185_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
185,185_2,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
185,185_2,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
185,185_2,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
185,185_3,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
185,185_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
185,185_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
185,185_4,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
185,185_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
185,185_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
186,186_0,vector_only,0.43067655807339306,1.0,0.0,Simple,Low,Low,Low,Low
186,186_0,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
186,186_0,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
186,186_1,vector_only,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
186,186_1,fixed_rrf,0.3562071871080222,1.0,0.0,Simple,Medium,Low,Low,Low
186,186_1,qalf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
186,186_2,vector_only,0.31546487678572877,1.0,0.0,Simple,Medium,Low,Low,Low
186,186_2,fixed_rrf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
186,186_2,qalf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
187,187_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
187,187_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
187,187_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
187,187_1,vector_only,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Medium
187,187_1,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Medium
187,187_1,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
187,187_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
187,187_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
187,187_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
187,187_3,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
187,187_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
187,187_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
188,188_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
188,188_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
188,188_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
188,188_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
188,188_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
188,188_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
189,189_0,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
189,189_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
189,189_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
189,189_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
189,189_1,fixed_rrf,0.38685280723454163,1.0,0.0,Simple,Low,Low,Low,Low
189,189_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
189,189_2,vector_only,1.0,1.0,1.0,Simple,Low,Medium,Low,Low
189,189_2,fixed_rrf,1.0,1.0,1.0,Simple,Low,Medium,Low,Low
189,189_2,qalf,1.0,1.0,1.0,Simple,Low,Medium,Low,Low
189,189_3,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
189,189_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
189,189_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
19,19_0,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
19,19_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
19,19_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
19,19_1,vector_only,1.0,1.0,1.0,Complex,Medium,High,Low,Low
19,19_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
19,19_1,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
19,19_2,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
19,19_2,fixed_rrf,0.2890648263178879,1.0,0.0,Complex,Medium,Medium,Low,Low
19,19_2,qalf,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Low
19,19_3,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Medium,Low
19,19_3,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Low
19,19_3,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Low
19,19_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
19,19_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
19,19_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
19,19_5,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
19,19_5,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
19,19_5,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
19,19_6,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
19,19_6,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
19,19_6,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
190,190_0,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
190,190_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
190,190_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
190,190_1,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
190,190_1,fixed_rrf,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
190,190_1,qalf,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
190,190_2,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
190,190_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
190,190_2,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
191,191_0,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Low
191,191_0,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Low,Low
191,191_0,qalf,1.0,1.0,1.0,Complex,High,Medium,Low,Low
191,191_1,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Low
191,191_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
191,191_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
191,191_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
191,191_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
191,191_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Medium,Low
191,191_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
191,191_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
191,191_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
192,192_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
192,192_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
192,192_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
192,192_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
192,192_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
192,192_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
192,192_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
192,192_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
192,192_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
192,192_3,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
192,192_3,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
192,192_3,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
192,192_4,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,High,Low,Low
192,192_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
192,192_4,qalf,0.5,1.0,0.0,Complex,Medium,High,Low,Low
193,193_0,vector_only,0.3333333333333333,1.0,0.0,Complex,Medium,Medium,Low,Low
193,193_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
193,193_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
193,193_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
193,193_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
193,193_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
193,193_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
193,193_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
193,193_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
194,194_0,vector_only,0.5,1.0,0.0,Simple,Low,Low,Low,Low
194,194_0,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
194,194_0,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
194,194_1,vector_only,1.0,1.0,1.0,Complex,High,Low,Low,Low
194,194_1,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Low
194,194_1,qalf,1.0,1.0,1.0,Complex,High,Low,Low,Low
195,195_0,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
195,195_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
195,195_0,qalf,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
195,195_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
195,195_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
195,195_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
195,195_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
195,195_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
195,195_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
196,196_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
196,196_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
196,196_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
196,196_1,vector_only,0.43067655807339306,1.0,0.0,Complex,High,Medium,Low,Medium
196,196_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Medium
196,196_1,qalf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Medium
196,196_2,vector_only,0.5,1.0,0.0,Complex,Medium,Low,Low,Medium
196,196_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
196,196_2,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
196,196_3,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
196,196_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
196,196_3,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
196,196_4,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
196,196_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
196,196_4,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
197,197_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Medium
197,197_0,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Medium
197,197_0,qalf,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Medium
197,197_1,vector_only,0.3333333333333333,1.0,0.0,Complex,Medium,Medium,Low,Medium
197,197_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
197,197_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
197,197_2,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,High,Low,Low
197,197_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
197,197_2,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
198,198_0,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Low
198,198_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
198,198_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
198,198_1,vector_only,0.5,1.0,0.0,Complex,Medium,High,Low,Low
198,198_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
198,198_1,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
198,198_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
198,198_2,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
198,198_2,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
198,198_3,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
198,198_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
198,198_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
198,198_4,vector_only,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
198,198_4,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
198,198_4,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
198,198_5,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Low
198,198_5,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
198,198_5,qalf,0.3333333333333333,1.0,0.0,Complex,Medium,Medium,Low,Low
199,199_0,vector_only,0.43067655807339306,1.0,0.0,Simple,Low,Low,Low,Medium
199,199_0,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Medium
199,199_0,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Medium
199,199_1,vector_only,0.5,1.0,0.0,Complex,Medium,Low,Low,Medium
199,199_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
199,199_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
199,199_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
199,199_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
199,199_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
199,199_3,vector_only,0.43067655807339306,1.0,0.0,Simple,Low,Low,Low,Medium
199,199_3,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Medium
199,199_3,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Medium
199,199_4,vector_only,0.38685280723454163,1.0,0.0,Simple,Low,Medium,Low,Low
199,199_4,fixed_rrf,1.0,1.0,1.0,Simple,Low,Medium,Low,Low
199,199_4,qalf,1.0,1.0,1.0,Simple,Low,Medium,Low,Low
199,199_5,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
199,199_5,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
199,199_5,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
199,199_6,vector_only,0.38685280723454163,1.0,0.0,Simple,Low,Low,Low,Low
199,199_6,fixed_rrf,0.5,1.0,0.0,Simple,Low,Low,Low,Low
199,199_6,qalf,0.5,1.0,0.0,Simple,Low,Low,Low,Low
199,199_7,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
199,199_7,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
199,199_7,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
199,199_8,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
199,199_8,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
199,199_8,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
2,2_0,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Low
2,2_0,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Low
2,2_0,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Low
2,2_1,vector_only,1.0,1.0,1.0,Complex,High,High,Medium,Medium
2,2_1,fixed_rrf,1.0,1.0,1.0,Complex,High,High,Medium,Medium
2,2_1,qalf,1.0,1.0,1.0,Complex,High,High,Medium,Medium
2,2_2,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
2,2_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
2,2_2,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
2,2_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
2,2_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
2,2_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
2,2_4,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
2,2_4,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
2,2_4,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
20,20_0,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Low,Low,Medium
20,20_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
20,20_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
20,20_1,vector_only,0.0,0.0,0.0,Complex,High,Low,Low,Medium
20,20_1,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
20,20_1,qalf,0.43067655807339306,1.0,0.0,Complex,High,Low,Low,Medium
20,20_2,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
20,20_2,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Medium,Low
20,20_2,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Low
20,20_3,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
20,20_3,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
20,20_3,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
20,20_4,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
20,20_4,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
20,20_4,qalf,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Medium,Low
20,20_5,vector_only,1.0,1.0,1.0,Complex,High,Low,Medium,Low
20,20_5,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Medium,Low
20,20_5,qalf,1.0,1.0,1.0,Complex,High,Low,Medium,Low
20,20_6,vector_only,0.31546487678572877,1.0,0.0,Simple,Medium,Low,Low,Low
20,20_6,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
20,20_6,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
200,200_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
200,200_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
200,200_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
200,200_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
200,200_1,fixed_rrf,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
200,200_1,qalf,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
200,200_2,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Low
200,200_2,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
200,200_2,qalf,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Low
201,201_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
201,201_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
201,201_0,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
202,202_0,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Low
202,202_0,fixed_rrf,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Low
202,202_0,qalf,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Low
202,202_1,vector_only,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Low
202,202_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
202,202_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
202,202_2,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Low,Medium
202,202_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
202,202_2,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
202,202_3,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
202,202_3,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
202,202_3,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
202,202_4,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
202,202_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
202,202_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
203,203_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
203,203_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
203,203_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
203,203_1,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
203,203_1,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Low,Medium
203,203_1,qalf,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Low,Medium
203,203_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
203,203_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
203,203_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
204,204_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
204,204_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
204,204_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
204,204_1,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
204,204_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
204,204_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
204,204_2,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Medium
204,204_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
204,204_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
204,204_3,vector_only,1.0,1.0,1.0,Simple,Low,Low,Low,Low
204,204_3,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
204,204_3,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
205,205_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
205,205_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
205,205_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
205,205_1,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
205,205_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
205,205_1,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
206,206_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
206,206_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
206,206_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
206,206_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
206,206_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
206,206_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
207,207_0,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
207,207_0,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
207,207_0,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
207,207_1,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
207,207_1,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
